PhraseId	SentenceId	Phrase	Sentiment
2072	79	This is a heartfelt story ... it just is n't a very involving one	0
2073	79	This is a heartfelt story ...	4
2074	79	This is a heartfelt story	4
2075	79	is a heartfelt story	4
2076	79	a heartfelt story	4
2077	79	heartfelt story	4
2078	79	heartfelt	4
2079	79	it just is n't a very involving one	0
2080	79	just is n't a very involving one	0
2081	79	is n't a very involving one	0
2082	79	is n't a very	0
2083	79	is n't	0
2084	79	a very	2
2085	79	involving one	2
2086	79	involving	2
2087	80	An unsettling , memorable cinematic experience that does its predecessors proud .	4
2088	80	An unsettling , memorable cinematic experience that	4
2089	80	An unsettling , memorable cinematic experience	4
2090	80	unsettling , memorable cinematic experience	4
2091	80	unsettling	2
2092	80	, memorable cinematic experience	4
2093	80	memorable cinematic experience	4
2094	80	cinematic experience	4
2095	80	experience	2
2096	80	does its predecessors proud .	4
2097	80	does its predecessors proud	4
2098	80	its predecessors proud	4
2099	80	its predecessors	2
2100	80	predecessors	4
2101	80	proud	4
2102	81	All in all , it 's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	4
2103	81	All in all	2
2104	81	in all	2
2105	81	, it 's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	4
2106	81	it 's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	4
2107	81	's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own .	4
2108	81	's a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2109	81	a pretty good execution of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2110	81	a pretty good execution	4
2111	81	pretty good execution	4
2112	81	pretty good	4
2113	81	pretty	4
2114	81	execution	2
2115	81	of a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2116	81	a story that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2117	81	that 's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2118	81	's a lot richer than the ones Hollywood action screenwriters usually come up with on their own	4
2119	81	's a lot richer than the ones	4
2120	81	a lot richer than the ones	4
2121	81	a lot	2
2122	81	lot	2
2123	81	richer than the ones	2
2124	81	richer	2
2125	81	than the ones	2
2126	81	the ones	2
2127	81	ones	2
2128	81	Hollywood action screenwriters usually come up with on their own	2
2129	81	Hollywood action screenwriters	2
2130	81	Hollywood	2
2131	81	action screenwriters	2
2132	81	screenwriters	2
2133	81	usually come up with on their own	2
2134	81	usually	2
2135	81	come up with on their own	2
2136	81	come up	2
2137	81	come	2
2138	81	with on their own	2
2139	81	on their own	2
2140	81	their own	2
2141	81	own	2
2142	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose , and it 's there on the screen in their version of The Quiet American .	4
2143	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose , and it 's there on the screen in their version of The Quiet American	4
2144	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose , and	4
2145	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose ,	4
2146	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle -- understand the delicate forcefulness of Greene 's prose	4
2147	82	Phillip Noyce and all of his actors -- as well as his cinematographer , Christopher Doyle --	2
2148	82	Phillip Noyce and all of his actors	2
2149	82	Phillip Noyce and	2
2150	82	Phillip Noyce	2
2151	82	Phillip	2
2152	82	Noyce	2
2153	82	all of his actors	2
2154	82	of his actors	2
2155	82	his actors	2
2156	82	-- as well as his cinematographer , Christopher Doyle --	2
2157	82	-- as well as his cinematographer , Christopher Doyle	2
2158	82	-- as well as	2
2159	82	as well as	2
2160	82	well as	2
2161	82	his cinematographer , Christopher Doyle	2
2162	82	his cinematographer ,	2
2163	82	his cinematographer	2
2164	82	cinematographer	2
2165	82	Christopher Doyle	2
2166	82	Christopher	2
2167	82	Doyle	2
2168	82	understand the delicate forcefulness of Greene 's prose	2
2169	82	understand	2
2170	82	the delicate forcefulness of Greene 's prose	4
2171	82	the delicate forcefulness	4
2172	82	delicate forcefulness	2
2173	82	delicate	4
2174	82	forcefulness	2
2175	82	of Greene 's prose	2
2176	82	Greene 's prose	2
2177	82	Greene 's	2
2178	82	Greene	2
2179	82	prose	2
2180	82	it 's there on the screen in their version of The Quiet American	2
2181	82	's there on the screen in their version of The Quiet American	2
2182	82	's there	2
2183	82	on the screen in their version of The Quiet American	2
2184	82	the screen in their version of The Quiet American	2
2185	82	the screen	2
2186	82	screen	2
2187	82	in their version of The Quiet American	2
2188	82	their version of The Quiet American	2
2189	82	their version	2
2190	82	version	2
2191	82	of The Quiet American	2
2192	82	The Quiet American	2
2193	82	Quiet American	2
2194	82	American	2
2195	83	The Pianist lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .	2
2196	83	The Pianist	2
2197	83	Pianist	2
2198	83	lacks the quick emotional connections of Steven Spielberg 's Schindler 's List .	2
2199	83	lacks the quick emotional connections of Steven Spielberg 's Schindler 's List	0
2200	83	lacks	0
2201	83	the quick emotional connections of Steven Spielberg 's Schindler 's List	4
2202	83	the quick emotional connections	2
2203	83	quick emotional connections	2
2204	83	quick	2
2205	83	emotional connections	4
2206	83	emotional	2
2207	83	connections	2
2208	83	of Steven Spielberg 's Schindler 's List	4
2209	83	Steven Spielberg 's Schindler 's List	2
2210	83	Steven Spielberg 's	2
2211	83	Steven	2
2212	83	Spielberg 's	2
2213	83	Spielberg	2
2214	83	Schindler 's List	2
2215	83	Schindler 's	4
2216	83	Schindler	2
2217	83	List	2
2218	84	Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening .	4
2219	84	Inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening	4
2220	84	Inventive , fun ,	4
2221	84	Inventive , fun	4
2222	84	Inventive ,	4
2223	84	Inventive	4
2224	84	intoxicatingly sexy , violent , self-indulgent and maddening	4
2225	84	intoxicatingly	2
2226	84	sexy , violent , self-indulgent and maddening	0
2227	84	sexy	4
2228	84	, violent , self-indulgent and maddening	0
2229	84	violent , self-indulgent and maddening	0
2230	84	violent	0
2231	84	, self-indulgent and maddening	0
2232	84	self-indulgent and maddening	0
2233	84	self-indulgent and	0
2234	84	maddening	0
2235	85	Tells a fascinating , compelling story .	4
2236	85	Tells a fascinating , compelling story	4
2237	85	Tells	2
2238	85	a fascinating , compelling story	4
2239	85	fascinating , compelling story	4
2240	85	fascinating	4
2241	85	, compelling story	4
2242	85	compelling story	4
2243	85	compelling	4
2244	86	Written , flatly , by David Kendall and directed , barely , by There 's Something About Mary co-writer Ed Decter .	0
2245	86	Written , flatly , by David Kendall and directed , barely , by There	0
2246	86	Written , flatly , by David Kendall and	0
2247	86	Written , flatly , by David Kendall	0
2248	86	Written , flatly ,	0
2249	86	Written , flatly	0
2250	86	Written ,	2
2251	86	Written	2
2252	86	flatly	0
2253	86	by David Kendall	2
2254	86	David Kendall	2
2255	86	Kendall	2
2256	86	directed , barely , by There	0
2257	86	directed , barely ,	0
2258	86	directed , barely	0
2259	86	directed ,	2
2260	86	directed	2
2261	86	barely	2
2262	86	by There	2
2263	86	's Something About Mary co-writer Ed Decter .	2
2264	86	's Something About Mary co-writer Ed Decter	2
2265	86	Something About Mary co-writer Ed Decter	2
2266	86	About Mary co-writer Ed Decter	2
2267	86	Mary co-writer Ed Decter	2
2268	86	Mary	2
2269	86	co-writer Ed Decter	2
2270	86	co-writer	2
2271	86	Ed Decter	2
2272	86	Ed	2
2273	86	Decter	2
2274	87	Highly recommended viewing for its courage , ideas , technical proficiency and great acting .	4
2275	87	Highly	2
2276	87	recommended viewing for its courage , ideas , technical proficiency and great acting .	4
2277	87	recommended viewing for its courage , ideas , technical proficiency and great acting	4
2278	87	recommended	4
2279	87	viewing for its courage , ideas , technical proficiency and great acting	4
2280	87	viewing	2
2281	87	for its courage , ideas , technical proficiency and great acting	4
2282	87	its courage , ideas , technical proficiency and great acting	4
2283	87	its courage , ideas , technical proficiency and	4
2284	87	its courage , ideas , technical proficiency	4
2285	87	its courage , ideas ,	4
2286	87	its courage , ideas	4
2287	87	its courage ,	4
2288	87	its courage	2
2289	87	courage	2
2290	87	ideas	2
2291	87	technical proficiency	4
2292	87	technical	2
2293	87	proficiency	4
2294	87	great acting	4
2295	87	great	4
2296	87	acting	2
2297	88	In IMAX in short , it 's just as wonderful on the big screen .	4
2298	88	In IMAX in short	2
2299	88	IMAX in short	4
2300	88	IMAX	2
2301	88	in short	0
2302	88	short	2
2303	88	, it 's just as wonderful on the big screen .	4
2304	88	it 's just as wonderful on the big screen .	4
2305	88	's just as wonderful on the big screen .	4
2306	88	's just as wonderful on the big screen	4
2307	88	's just	2
2308	88	as wonderful on the big screen	4
2309	88	wonderful on the big screen	4
2310	88	wonderful	4
2311	88	on the big screen	2
2312	88	the big screen	2
2313	88	big screen	2
2314	88	big	2
2315	89	It shows us a slice of life that 's very different from our own and yet instantly recognizable .	4
2316	89	shows us a slice of life that 's very different from our own and yet instantly recognizable .	4
2317	89	shows us a slice of life that 's very different from our own and yet instantly recognizable	4
2318	89	shows	2
2319	89	us a slice of life that 's very different from our own and yet instantly recognizable	4
2320	89	a slice of life that 's very different from our own and yet instantly recognizable	2
2321	89	a slice	2
2322	89	slice	2
2323	89	of life that 's very different from our own and yet instantly recognizable	2
2324	89	life that 's very different from our own and yet instantly recognizable	4
2325	89	that 's very different from our own and yet instantly recognizable	4
2326	89	's very different from our own and yet instantly recognizable	4
2327	89	very different from our own and yet instantly recognizable	4
2328	89	very different from our own and	2
2329	89	very different from our own	2
2330	89	different from our own	2
2331	89	from our own	2
2332	89	our own	2
2333	89	yet instantly recognizable	2
2334	89	yet	2
2335	89	instantly recognizable	2
2336	89	instantly	2
2337	89	recognizable	4
2338	90	Amid the shock and curiosity factors , the film is just a corny examination of a young actress trying to find her way .	0
2339	90	Amid the shock and curiosity factors	2
2340	90	Amid	2
2341	90	the shock and curiosity factors	2
2342	90	shock and curiosity factors	2
2343	90	shock	2
2344	90	and curiosity factors	2
2345	90	curiosity factors	4
2346	90	curiosity	2
2347	90	factors	2
2348	90	, the film is just a corny examination of a young actress trying to find her way .	0
2349	90	the film is just a corny examination of a young actress trying to find her way .	0
2350	90	is just a corny examination of a young actress trying to find her way .	0
2351	90	is just a corny examination of a young actress trying to find her way	0
2352	90	a corny examination of a young actress trying to find her way	0
2353	90	a corny examination	0
2354	90	corny examination	0
2355	90	corny	0
2356	90	examination	2
2357	90	of a young actress trying to find her way	2
2358	90	a young actress trying to find her way	2
2359	90	a young actress	2
2360	90	young actress	2
2361	90	actress	2
2362	90	trying to find her way	2
2363	90	trying	2
2364	90	to find her way	2
2365	90	find her way	2
2366	90	find	2
2367	90	her way	2
2368	90	her	2
2369	91	It 's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .	2
2370	91	's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another .	0
2371	91	's lazy for a movie to avoid solving one problem by trying to distract us with the solution to another	0
2372	91	's lazy for a movie	0
2373	91	lazy for a movie	0
2374	91	lazy	0
2375	91	for a movie	2
2376	91	to avoid solving one problem by trying to distract us with the solution to another	0
2377	91	avoid solving one problem by trying to distract us with the solution to another	0
2378	91	solving one problem by trying to distract us with the solution to another	2
2379	91	solving one problem	2
2380	91	solving	2
2381	91	one problem	2
2382	91	by trying to distract us with the solution to another	0
2383	91	trying to distract us with the solution to another	0
2384	91	to distract us with the solution to another	2
2385	91	distract us with the solution to another	2
2386	91	distract us	2
2387	91	distract	0
2388	91	with the solution to another	4
2389	91	the solution to another	2
2390	91	the solution	2
